,timestamp,MpKrakBujaka-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
15502,2018-10-08 22:00:00,29.5064,Passing clouds.,12.0,4.0,70.0,0.77,10.24,26.1931,25.1661,43.91
15503,2018-10-08 23:00:00,36.4739,Passing clouds.,11.0,3.0,80.0,0.82,10.24,21.5436,30.9856,34.5627
15504,2018-10-09 00:00:00,33.0218,Passing clouds.,11.0,3.0,60.0,0.88,10.24,25.295,36.1202,30.4468
15505,2018-10-09 01:00:00,26.1931,Passing clouds.,10.0,2.0,40.0,0.88,10.23,28.481,37.8094,41.1906
15506,2018-10-09 02:00:00,21.5436,Passing clouds.,10.0,3.0,20.0,0.94,10.24,27.2154,43.91,41.0414
15507,2018-10-09 03:00:00,25.295,Passing clouds.,10.0,3.0,30.0,0.94,10.24,25.1661,34.5627,42.4671
15508,2018-10-09 04:00:00,28.481,Passing clouds.,10.0,2.0,70.0,0.94,10.24,30.9856,30.4468,48.7153
15509,2018-10-09 05:00:00,27.2154,Passing clouds.,10.0,2.0,40.0,0.94,10.24,36.1202,41.1906,39.7856
15510,2018-10-09 06:00:00,25.1661,Passing clouds.,10.0,2.0,40.0,0.88,10.24,37.8094,41.0414,48.9812
15511,2018-10-09 07:00:00,30.9856,Partly sunny.,10.0,2.0,60.0,0.88,10.24,43.91,42.4671,76.4712
15512,2018-10-09 08:00:00,36.1202,Partly sunny.,11.0,2.0,40.0,0.88,10.24,34.5627,48.7153,102.928
15513,2018-10-09 09:00:00,37.8094,Partly sunny.,11.0,2.0,60.0,0.88,10.24,30.4468,39.7856,103.193
15514,2018-10-09 10:00:00,43.91,Passing clouds.,12.0,2.0,140.0,0.82,10.25,41.1906,48.9812,90.2124
15515,2018-10-09 11:00:00,34.5627,Passing clouds.,14.0,2.0,90.0,0.77,10.25,41.0414,76.4712,87.5087
15516,2018-10-09 12:00:00,30.4468,Sunny.,15.0,2.0,0.0,0.72,10.25,42.4671,102.928,69.922
15517,2018-10-09 13:00:00,41.1906,Sunny.,16.0,1.0,0.0,0.63,10.25,48.7153,103.193,65.5487
15518,2018-10-09 14:00:00,41.0414,Sunny.,17.0,1.0,0.0,0.64,10.25,39.7856,90.2124,64.3173
15519,2018-10-09 15:00:00,42.4671,Sunny.,19.0,1.0,0.0,0.56,10.25,48.9812,87.5087,52.0884
15520,2018-10-09 16:00:00,48.7153,Sunny.,19.0,1.0,0.0,0.52,10.25,76.4712,69.922,53.9892
15521,2018-10-09 17:00:00,39.7856,Sunny.,17.0,3.0,90.0,0.64,10.25,102.928,65.5487,68.6844
15522,2018-10-09 18:00:00,48.9812,Sunny.,15.0,3.0,80.0,0.72,10.24,103.193,64.3173,97.4403
15523,2018-10-09 19:00:00,76.4712,Passing clouds.,14.0,2.0,40.0,0.77,10.25,90.2124,52.0884,100.754
15524,2018-10-09 20:00:00,102.928,Clear.,12.0,1.0,0.0,0.82,10.25,87.5087,53.9892,59.6733
15525,2018-10-09 21:00:00,103.193,Clear.,11.0,2.0,40.0,0.88,10.25,69.922,68.6844,52.8335
15526,2018-10-09 22:00:00,90.2124,Clear.,10.0,1.0,0.0,0.88,10.26,65.5487,97.4403,52.4906
15527,2018-10-09 23:00:00,87.5087,Clear.,9.0,1.0,30.0,0.87,10.26,64.3173,100.754,58.1685
15528,2018-10-10 00:00:00,69.922,Clear.,8.0,1.0,0.0,0.93,10.26,52.0884,59.6733,42.279
15529,2018-10-10 01:00:00,65.5487,Fog.,7.0,2.0,60.0,0.93,10.26,53.9892,52.8335,31.4352
15530,2018-10-10 02:00:00,64.3173,Fog.,6.0,1.0,60.0,1.0,10.26,68.6844,52.4906,28.539
15531,2018-10-10 03:00:00,52.0884,Fog.,6.0,1.0,0.0,1.0,10.26,97.4403,58.1685,31.052
15532,2018-10-10 04:00:00,53.9892,Fog.,5.0,1.0,110.0,1.0,10.26,100.754,42.279,36.0637
15533,2018-10-10 05:00:00,68.6844,Fog.,5.0,1.0,60.0,1.0,10.26,59.6733,31.4352,40.5931
15534,2018-10-10 06:00:00,97.4403,Fog.,5.0,2.0,50.0,0.93,10.26,52.8335,28.539,32.6274
15535,2018-10-10 07:00:00,100.754,Fog.,4.0,1.0,0.0,1.0,10.26,52.4906,31.052,45.9733
15536,2018-10-10 08:00:00,59.6733,Fog.,7.0,2.0,40.0,0.93,10.26,58.1685,36.0637,48.1235
15537,2018-10-10 09:00:00,52.8335,Fog.,9.0,3.0,60.0,0.94,10.27,42.279,40.5931,51.8851
15538,2018-10-10 10:00:00,52.4906,Clear.,12.0,3.0,70.0,0.88,10.27,31.4352,32.6274,60.3236
15539,2018-10-10 11:00:00,58.1685,Clear.,15.0,2.0,70.0,0.77,10.27,28.539,45.9733,55.7664
15540,2018-10-10 12:00:00,42.279,Passing clouds.,17.0,3.0,70.0,0.73,10.27,31.052,48.1235,50.5898
15541,2018-10-10 13:00:00,31.4352,Sunny.,19.0,4.0,60.0,0.6,10.27,36.0637,51.8851,52.082
15542,2018-10-10 14:00:00,28.539,Passing clouds.,20.0,4.0,80.0,0.53,10.26,40.5931,60.3236,45.3704
15543,2018-10-10 15:00:00,31.052,Passing clouds.,21.0,4.0,70.0,0.53,10.26,32.6274,55.7664,48.4311
15544,2018-10-10 16:00:00,36.0637,Sunny.,20.0,4.0,50.0,0.56,10.26,45.9733,50.5898,56.0008
15545,2018-10-10 17:00:00,40.5931,Sunny.,19.0,4.0,50.0,0.56,10.25,48.1235,52.082,58.9692
15546,2018-10-10 18:00:00,32.6274,Clear.,17.0,3.0,50.0,0.64,10.25,51.8851,45.3704,43.5813
15547,2018-10-10 19:00:00,45.9733,Clear.,13.0,3.0,40.0,0.77,10.26,60.3236,48.4311,42.315
15548,2018-10-10 20:00:00,48.1235,Clear.,13.0,4.0,30.0,0.77,10.26,55.7664,56.0008,50.3786
15549,2018-10-10 21:00:00,51.8851,Clear.,13.0,5.0,40.0,0.77,10.26,50.5898,58.9692,46.5534
15550,2018-10-10 22:00:00,60.3236,Clear.,12.0,4.0,30.0,0.82,10.26,52.082,43.5813,49.666
15551,2018-10-10 23:00:00,55.7664,Clear.,11.0,3.0,40.0,0.88,10.26,45.3704,42.315,47.38800000000001
15552,2018-10-11 00:00:00,50.5898,Clear.,9.0,3.0,40.0,0.87,10.26,48.4311,50.3786,52.8589
15553,2018-10-11 01:00:00,52.082,Clear.,9.0,4.0,50.0,0.87,10.26,56.0008,46.5534,54.9165
15554,2018-10-11 02:00:00,45.3704,Clear.,9.0,2.0,80.0,0.94,10.26,58.9692,49.666,45.5423
15555,2018-10-11 03:00:00,48.4311,Clear.,8.0,2.0,30.0,0.87,10.26,43.5813,47.38800000000001,48.0495
15556,2018-10-11 04:00:00,56.0008,Clear.,7.0,3.0,50.0,0.93,10.26,42.315,52.8589,43.2751
15557,2018-10-11 05:00:00,58.9692,Clear.,7.0,3.0,50.0,0.93,10.25,50.3786,54.9165,50.1618
15558,2018-10-11 06:00:00,43.5813,Fog.,6.0,3.0,50.0,0.93,10.25,46.5534,45.5423,72.3075
15559,2018-10-11 07:00:00,42.315,Fog.,7.0,3.0,70.0,0.93,10.25,49.666,48.0495,86.7673
15560,2018-10-11 08:00:00,50.3786,Fog.,7.0,3.0,70.0,1.0,10.25,47.38800000000001,43.2751,69.3494
15561,2018-10-11 09:00:00,46.5534,Fog.,8.0,5.0,60.0,0.93,10.26,52.8589,50.1618,54.4773
15562,2018-10-11 10:00:00,49.666,Fog.,9.0,5.0,80.0,0.94,10.26,54.9165,72.3075,69.5107
15563,2018-10-11 11:00:00,47.38800000000001,Clear.,11.0,3.0,60.0,0.88,10.26,45.5423,86.7673,84.3849
15564,2018-10-11 12:00:00,52.8589,Clear.,13.0,4.0,70.0,0.77,10.26,48.0495,69.3494,54.4454
15565,2018-10-11 13:00:00,54.9165,Passing clouds.,15.0,4.0,50.0,0.72,10.25,43.2751,54.4773,66.9745
15566,2018-10-11 14:00:00,45.5423,Sunny.,17.0,3.0,50.0,0.68,10.25,50.1618,69.5107,60.6245
15567,2018-10-11 15:00:00,48.0495,Passing clouds.,19.0,4.0,70.0,0.64,10.24,72.3075,84.3849,67.4457
15568,2018-10-11 16:00:00,43.2751,Sunny.,19.0,5.0,50.0,0.64,10.24,86.7673,54.4454,57.7492
15569,2018-10-11 17:00:00,50.1618,Sunny.,18.0,4.0,50.0,0.73,10.24,69.3494,66.9745,80.2369
15570,2018-10-11 18:00:00,72.3075,Clear.,16.0,2.0,40.0,0.77,10.24,54.4773,60.6245,89.3809
15571,2018-10-11 19:00:00,86.7673,Passing clouds.,15.0,2.0,40.0,0.82,10.24,69.5107,67.4457,86.0284
15572,2018-10-11 20:00:00,69.3494,Clear.,13.0,4.0,40.0,0.88,10.24,84.3849,57.7492,74.5871
15573,2018-10-11 21:00:00,54.4773,Clear.,13.0,1.0,0.0,0.82,10.24,54.4454,80.2369,72.1146
15574,2018-10-11 22:00:00,69.5107,Clear.,13.0,4.0,40.0,0.82,10.24,66.9745,89.3809,45.4913
15575,2018-10-11 23:00:00,84.3849,Clear.,12.0,1.0,0.0,0.82,10.25,60.6245,86.0284,59.5063
15576,2018-10-12 00:00:00,54.4454,Clear.,10.0,2.0,40.0,0.94,10.25,67.4457,74.5871,66.4936
15577,2018-10-12 01:00:00,66.9745,Clear.,10.0,2.0,70.0,0.94,10.25,57.7492,72.1146,31.8829
15578,2018-10-12 02:00:00,60.6245,Clear.,8.0,1.0,0.0,0.93,10.25,80.2369,45.4913,32.9389
15579,2018-10-12 03:00:00,67.4457,Fog.,7.0,1.0,20.0,1.0,10.25,89.3809,59.5063,39.9768
15580,2018-10-12 04:00:00,57.7492,Fog.,6.0,1.0,30.0,1.0,10.26,86.0284,66.4936,39.1249
15581,2018-10-12 05:00:00,80.2369,Fog.,7.0,1.0,70.0,1.0,10.26,74.5871,31.8829,45.6809
15582,2018-10-12 06:00:00,89.3809,Clear.,6.0,3.0,40.0,0.93,10.26,72.1146,32.9389,56.7905
15583,2018-10-12 07:00:00,86.0284,Fog.,6.0,1.0,0.0,0.93,10.26,45.4913,39.9768,89.6189
15584,2018-10-12 08:00:00,74.5871,Clear.,6.0,1.0,240.0,1.0,10.27,59.5063,39.1249,98.7903
15585,2018-10-12 09:00:00,72.1146,Sunny.,10.0,1.0,0.0,0.82,10.28,66.4936,45.6809,112.338
15586,2018-10-12 10:00:00,45.4913,Passing clouds.,12.0,2.0,70.0,0.82,10.28,31.8829,56.7905,102.656
15587,2018-10-12 11:00:00,59.5063,Sunny.,16.0,1.0,0.0,0.68,10.29,32.9389,89.6189,81.6601
15588,2018-10-12 12:00:00,66.4936,Sunny.,18.0,1.0,0.0,0.6,10.29,39.9768,98.7903,73.8913
15589,2018-10-12 13:00:00,31.8829,Passing clouds.,21.0,2.0,70.0,0.5,10.28,39.1249,112.338,64.9236
15590,2018-10-12 14:00:00,32.9389,Passing clouds.,22.0,2.0,80.0,0.41,10.28,45.6809,102.656,51.2869
15591,2018-10-12 15:00:00,39.9768,Passing clouds.,21.0,2.0,60.0,0.5,10.28,56.7905,81.6601,44.8795
15592,2018-10-12 16:00:00,39.1249,Passing clouds.,21.0,3.0,80.0,0.53,10.28,89.6189,73.8913,52.8172
15593,2018-10-12 17:00:00,45.6809,Sunny.,20.0,3.0,60.0,0.53,10.28,98.7903,64.9236,46.6951
15594,2018-10-12 18:00:00,56.7905,Clear.,18.0,2.0,40.0,0.6,10.28,112.338,51.2869,51.7477
15595,2018-10-12 19:00:00,89.6189,Clear.,14.0,1.0,0.0,0.77,10.28,102.656,44.8795,61.3866
15596,2018-10-12 20:00:00,98.7903,Clear.,13.0,1.0,0.0,0.82,10.28,81.6601,52.8172,78.5288
15597,2018-10-12 21:00:00,112.338,Clear.,12.0,2.0,90.0,0.88,10.28,73.8913,46.6951,72.5162
15598,2018-10-12 22:00:00,102.656,Clear.,11.0,1.0,0.0,0.82,10.28,64.9236,51.7477,63.0218
15599,2018-10-12 23:00:00,81.6601,Clear.,9.0,1.0,0.0,0.94,10.29,51.2869,61.3866,64.1134
15600,2018-10-13 00:00:00,73.8913,Clear.,9.0,1.0,0.0,0.94,10.29,44.8795,78.5288,60.0355
15601,2018-10-13 01:00:00,64.9236,Clear.,8.0,1.0,0.0,0.93,10.29,52.8172,72.5162,51.0334
15602,2018-10-13 02:00:00,51.2869,Fog.,8.0,1.0,0.0,0.93,10.29,46.6951,63.0218,50.8043
15603,2018-10-13 03:00:00,44.8795,Fog.,7.0,1.0,0.0,0.93,10.29,51.7477,64.1134,50.994
15604,2018-10-13 04:00:00,52.8172,Fog.,7.0,1.0,0.0,0.93,10.29,61.3866,60.0355,51.9677
15605,2018-10-13 05:00:00,46.6951,Fog.,6.0,1.0,0.0,0.93,10.29,78.5288,51.0334,45.0358
15606,2018-10-13 06:00:00,51.7477,Fog.,6.0,1.0,0.0,1.0,10.29,72.5162,50.8043,65.2473
15607,2018-10-13 07:00:00,61.3866,Fog.,4.0,1.0,0.0,1.0,10.29,63.0218,50.994,82.2106
15608,2018-10-13 08:00:00,78.5288,Fog.,6.0,1.0,70.0,0.93,10.29,64.1134,51.9677,114.204
15609,2018-10-13 09:00:00,72.5162,Clear.,9.0,2.0,90.0,0.94,10.3,60.0355,45.0358,127.417
15610,2018-10-13 10:00:00,63.0218,Sunny.,12.0,1.0,0.0,0.82,10.3,51.0334,65.2473,108.853
