timestamp,Temp,Weather,Wind,Direction (degrees),Humidity,Barometer,Visibility
2017-02-07 22:00:00,-6C,Light snow. Passing clouds.,5 m/s,60,86%,1022 mbar,6km
2017-02-07 22:30:00,-6C,Light snow. Partly cloudy.,6 m/s,50,86%,1022 mbar,6km
2017-02-07 23:00:00,-7C,Light snow. Partly cloudy.,6 m/s,60,93%,1022 mbar,8km
2017-02-07 23:30:00,-7C,Mostly cloudy.,6 m/s,70,86%,1022 mbar,9km
2017-02-08 00:00:00,-7C,Low clouds.,6 m/s,40,86%,1022 mbar,
2017-02-08 00:30:00,-7C,Mostly cloudy.,6 m/s,50,86%,1022 mbar,
2017-02-08 01:00:00,-7C,Overcast.,7 m/s,50,86%,1022 mbar,
2017-02-08 01:30:00,-7C,Overcast.,7 m/s,60,79%,1022 mbar,
2017-02-08 02:00:00,-7C,Overcast.,6 m/s,50,79%,1022 mbar,
2017-02-08 02:30:00,-8C,Overcast.,6 m/s,50,86%,1022 mbar,
2017-02-08 03:00:00,-8C,Overcast.,6 m/s,40,86%,1022 mbar,
2017-02-08 03:30:00,-8C,Overcast.,6 m/s,50,86%,1023 mbar,
2017-02-08 04:00:00,-8C,Overcast.,6 m/s,40,86%,1023 mbar,
2017-02-08 04:30:00,-8C,Overcast.,6 m/s,50,86%,1023 mbar,
2017-02-08 05:00:00,-8C,Overcast.,6 m/s,50,86%,1023 mbar,
2017-02-08 06:00:00,-8C,Overcast.,6 m/s,50,79%,1023 mbar,
2017-02-08 06:30:00,-8C,Low clouds.,7 m/s,50,79%,1024 mbar,
2017-02-08 07:00:00,-8C,Overcast.,6 m/s,50,79%,1024 mbar,
2017-02-08 07:30:00,-8C,Low clouds.,6 m/s,50,79%,1024 mbar,
2017-02-08 08:00:00,-8C,Low clouds.,6 m/s,50,79%,1024 mbar,
2017-02-08 08:30:00,-8C,Light snow. Broken clouds.,6 m/s,50,79%,1025 mbar,7km
2017-02-08 09:00:00,-8C,Light snow. Ice fog.,5 m/s,50,79%,1025 mbar,5km
2017-02-08 09:30:00,-8C,Light snow. Partly sunny.,5 m/s,60,79%,1025 mbar,7km
2017-02-08 10:00:00,-8C,Light snow. Partly sunny.,5 m/s,50,79%,1025 mbar,6km
2017-02-08 10:30:00,-8C,Light snow. Partly sunny.,5 m/s,70,79%,1026 mbar,8km
2017-02-08 11:00:00,-8C,Light snow. Partly sunny.,5 m/s,60,79%,1026 mbar,
2017-02-08 11:30:00,-7C,Partly sunny.,5 m/s,50,79%,1026 mbar,
2017-02-08 12:00:00,-7C,Partly sunny.,5 m/s,50,73%,1026 mbar,
2017-02-08 12:30:00,-7C,Partly sunny.,5 m/s,50,73%,1026 mbar,
2017-02-08 13:00:00,-7C,Broken clouds.,5 m/s,50,73%,1026 mbar,
2017-02-08 13:30:00,-7C,Broken clouds.,4 m/s,50,73%,1027 mbar,
2017-02-08 14:00:00,-7C,Partly sunny.,5 m/s,50,73%,1027 mbar,
2017-02-08 14:30:00,-7C,Partly sunny.,5 m/s,40,79%,1027 mbar,
2017-02-08 15:00:00,-7C,Partly sunny.,5 m/s,40,79%,1027 mbar,
2017-02-08 15:30:00,-7C,Broken clouds.,5 m/s,40,79%,1027 mbar,
2017-02-08 16:00:00,-7C,Light snow. Partly sunny.,5 m/s,40,79%,1028 mbar,
2017-02-08 16:30:00,-7C,Light snow. Broken clouds.,6 m/s,60,79%,1028 mbar,
2017-02-08 17:00:00,-7C,Passing clouds.,5 m/s,60,79%,1028 mbar,
2017-02-08 17:30:00,-7C,Passing clouds.,6 m/s,50,79%,1028 mbar,
2017-02-08 18:00:00,-7C,Partly cloudy.,5 m/s,60,79%,1029 mbar,
2017-02-08 18:30:00,-7C,Passing clouds.,6 m/s,60,79%,1029 mbar,
2017-02-08 19:00:00,-7C,Passing clouds.,6 m/s,60,79%,1029 mbar,
2017-02-08 19:30:00,-7C,Light snow. Passing clouds.,5 m/s,50,79%,1029 mbar,
2017-02-08 20:00:00,-7C,Overcast.,5 m/s,50,79%,1029 mbar,
2017-02-08 20:30:00,-7C,Overcast.,5 m/s,50,79%,1030 mbar,
2017-02-08 21:00:00,-7C,Overcast.,5 m/s,50,79%,1030 mbar,
2017-02-08 21:30:00,-7C,Overcast.,5 m/s,50,79%,1030 mbar,
2017-02-08 22:00:00,-7C,Overcast.,5 m/s,50,79%,1030 mbar,
2017-02-08 22:30:00,-7C,Low clouds.,6 m/s,60,79%,1030 mbar,
2017-02-08 23:00:00,-7C,Overcast.,5 m/s,60,79%,1031 mbar,
2017-02-08 23:30:00,-7C,Overcast.,5 m/s,50,79%,1031 mbar,
2017-02-09 00:00:00,-7C,Overcast.,5 m/s,50,79%,1031 mbar,
2017-02-09 00:30:00,-8C,Overcast.,5 m/s,50,86%,1031 mbar,
2017-02-09 01:00:00,-7C,Overcast.,5 m/s,60,79%,1031 mbar,
2017-02-09 01:30:00,-8C,Overcast.,4 m/s,50,86%,1031 mbar,
2017-02-09 02:00:00,-8C,Overcast.,5 m/s,50,86%,1031 mbar,
2017-02-09 02:30:00,-8C,Overcast.,5 m/s,60,86%,1031 mbar,
2017-02-09 03:00:00,-8C,Overcast.,5 m/s,50,86%,1031 mbar,
2017-02-09 03:30:00,-8C,Overcast.,4 m/s,50,86%,1031 mbar,
2017-02-09 04:00:00,-8C,Overcast.,5 m/s,50,86%,1031 mbar,
2017-02-09 04:30:00,-8C,Low clouds.,5 m/s,50,86%,1031 mbar,
2017-02-09 05:00:00,-8C,Low clouds.,5 m/s,50,86%,1032 mbar,
2017-02-09 05:30:00,-8C,Low clouds.,5 m/s,50,86%,1031 mbar,
2017-02-09 06:00:00,-8C,Low clouds.,5 m/s,60,86%,1032 mbar,
2017-02-09 06:30:00,-8C,Low clouds.,5 m/s,50,86%,1032 mbar,
2017-02-09 07:30:00,-8C,Low clouds.,5 m/s,60,86%,1032 mbar,
2017-02-09 08:00:00,-8C,Overcast.,5 m/s,60,86%,1032 mbar,
2017-02-09 08:30:00,-7C,Overcast.,5 m/s,50,79%,1032 mbar,
2017-02-09 09:00:00,-7C,Overcast.,5 m/s,60,79%,1032 mbar,
2017-02-09 09:30:00,-7C,Low clouds.,5 m/s,60,79%,1032 mbar,
2017-02-09 10:00:00,-7C,Low clouds.,6 m/s,50,79%,1032 mbar,
2017-02-09 10:30:00,-7C,Low clouds.,5 m/s,60,86%,1032 mbar,
2017-02-09 11:00:00,-7C,Low clouds.,5 m/s,60,86%,1032 mbar,
2017-02-09 11:30:00,-7C,Partly sunny.,5 m/s,60,86%,1032 mbar,
2017-02-09 12:00:00,-7C,Partly sunny.,6 m/s,60,79%,1032 mbar,
2017-02-09 12:30:00,-6C,Overcast.,5 m/s,60,80%,1032 mbar,
2017-02-09 13:00:00,-6C,Low clouds.,6 m/s,60,80%,1032 mbar,
2017-02-09 13:30:00,-6C,Overcast.,6 m/s,60,80%,1031 mbar,
2017-02-09 14:00:00,-6C,Overcast.,6 m/s,60,80%,1031 mbar,
2017-02-09 14:30:00,-6C,Low clouds.,6 m/s,60,80%,1031 mbar,
2017-02-09 15:00:00,-6C,Overcast.,5 m/s,60,80%,1031 mbar,
2017-02-09 15:30:00,-5C,Overcast.,5 m/s,60,74%,1031 mbar,
2017-02-09 16:00:00,-6C,Overcast.,6 m/s,60,80%,1031 mbar,
2017-02-09 16:30:00,-6C,Overcast.,6 m/s,60,80%,1031 mbar,
2017-02-09 17:00:00,-6C,Overcast.,6 m/s,50,80%,1032 mbar,
2017-02-09 17:30:00,-6C,Overcast.,6 m/s,60,80%,1032 mbar,
2017-02-09 18:00:00,-6C,Mostly cloudy.,6 m/s,60,80%,1032 mbar,
2017-02-09 18:30:00,-6C,Passing clouds.,6 m/s,60,80%,1032 mbar,
2017-02-09 19:00:00,-6C,Passing clouds.,6 m/s,50,80%,1032 mbar,
2017-02-09 19:30:00,-6C,Partly cloudy.,6 m/s,60,80%,1032 mbar,
2017-02-09 20:00:00,-6C,Partly cloudy.,5 m/s,60,80%,1031 mbar,
2017-02-09 20:30:00,-5C,Partly cloudy.,6 m/s,80,80%,1031 mbar,
2017-02-09 21:00:00,-5C,Mostly cloudy.,6 m/s,60,80%,1031 mbar,
2017-02-09 21:30:00,-5C,Mostly cloudy.,5 m/s,60,80%,1031 mbar,
2017-02-09 22:00:00,-6C,Overcast.,6 m/s,50,86%,1031 mbar,
2017-02-09 22:30:00,-6C,Partly cloudy.,5 m/s,60,86%,1031 mbar,
2017-02-09 23:00:00,-6C,Overcast.,5 m/s,60,86%,1031 mbar,
2017-02-09 23:30:00,-5C,Overcast.,4 m/s,60,80%,1031 mbar,
2017-02-10 00:00:00,-5C,Overcast.,4 m/s,60,80%,1031 mbar,
2017-02-10 00:30:00,-5C,Overcast.,4 m/s,60,80%,1031 mbar,
2017-02-10 01:00:00,-5C,Passing clouds.,5 m/s,50,80%,1031 mbar,8km
2017-02-10 01:30:00,-5C,Passing clouds.,6 m/s,50,80%,1031 mbar,8km
2017-02-10 02:00:00,-5C,Mostly cloudy.,6 m/s,60,80%,1031 mbar,8km
2017-02-10 02:30:00,-5C,Overcast.,6 m/s,50,80%,1030 mbar,9km
2017-02-10 03:00:00,-5C,Overcast.,6 m/s,50,80%,1030 mbar,9km
2017-02-10 03:30:00,-5C,Overcast.,5 m/s,60,86%,1030 mbar,9km
2017-02-10 04:00:00,-5C,Overcast.,6 m/s,50,80%,1030 mbar,9km
2017-02-10 04:30:00,-5C,Overcast.,6 m/s,60,80%,1030 mbar,
2017-02-10 05:00:00,-5C,Partly cloudy.,6 m/s,50,80%,1030 mbar,
2017-02-10 05:30:00,-5C,Partly cloudy.,8 m/s,60,80%,1030 mbar,
2017-02-10 06:00:00,-5C,Overcast.,6 m/s,60,80%,1030 mbar,
2017-02-10 06:30:00,-5C,Overcast.,5 m/s,60,80%,1030 mbar,
2017-02-10 07:00:00,-5C,Overcast.,5 m/s,60,80%,1030 mbar,
2017-02-10 07:30:00,-6C,Partly sunny.,6 m/s,50,80%,1030 mbar,
2017-02-10 08:00:00,-6C,Scattered clouds.,6 m/s,50,80%,1030 mbar,
2017-02-10 08:30:00,-5C,Partly sunny.,6 m/s,60,74%,1030 mbar,
2017-02-10 09:00:00,-5C,Partly sunny.,7 m/s,60,80%,1030 mbar,
2017-02-10 09:30:00,-5C,Partly sunny.,7 m/s,50,80%,1030 mbar,
2017-02-10 10:00:00,-5C,Scattered clouds.,6 m/s,60,80%,1030 mbar,
2017-02-10 10:30:00,-5C,Scattered clouds.,6 m/s,60,80%,1030 mbar,
2017-02-10 11:00:00,-4C,Passing clouds.,6 m/s,60,74%,1030 mbar,
2017-02-10 11:30:00,-4C,Passing clouds.,6 m/s,60,74%,1030 mbar,
2017-02-10 12:00:00,-3C,Sunny.,6 m/s,60,74%,1030 mbar,16km
2017-02-10 12:30:00,-3C,Sunny.,5 m/s,70,74%,1030 mbar,16km
2017-02-10 13:00:00,-2C,Sunny.,5 m/s,50,74%,1030 mbar,16km
2017-02-10 13:30:00,-1C,Sunny.,6 m/s,50,69%,1029 mbar,16km
2017-02-10 14:00:00,-1C,Sunny.,6 m/s,60,69%,1029 mbar,16km
2017-02-10 14:30:00,-1C,Sunny.,6 m/s,50,75%,1029 mbar,16km
2017-02-10 15:00:00,-1C,Sunny.,6 m/s,50,69%,1029 mbar,16km
2017-02-10 15:30:00,-1C,Sunny.,7 m/s,50,69%,1029 mbar,16km
2017-02-10 16:00:00,-1C,Sunny.,6 m/s,50,69%,1029 mbar,16km
2017-02-10 16:30:00,-2C,Sunny.,7 m/s,50,69%,1029 mbar,16km
2017-02-10 17:00:00,-2C,Clear.,5 m/s,50,69%,1029 mbar,16km
2017-02-10 17:30:00,-2C,Clear.,5 m/s,50,64%,1029 mbar,16km
2017-02-10 18:00:00,-3C,Clear.,5 m/s,50,69%,1029 mbar,16km
2017-02-10 18:30:00,-3C,Clear.,7 m/s,60,59%,1030 mbar,16km
2017-02-10 19:00:00,-3C,Clear.,6 m/s,50,59%,1030 mbar,16km
2017-02-10 19:30:00,-4C,Clear.,6 m/s,50,59%,1030 mbar,16km
2017-02-10 20:00:00,-4C,Clear.,6 m/s,60,59%,1030 mbar,16km
2017-02-10 20:30:00,-4C,Clear.,6 m/s,50,54%,1030 mbar,16km
2017-02-10 21:00:00,-5C,Clear.,6 m/s,50,54%,1030 mbar,16km
2017-02-10 21:30:00,-5C,Clear.,6 m/s,50,54%,1030 mbar,16km
2017-02-10 22:00:00,-5C,Clear.,5 m/s,60,54%,1030 mbar,16km
2017-02-10 22:30:00,-6C,Clear.,6 m/s,50,54%,1030 mbar,16km
2017-02-10 23:00:00,-6C,Clear.,7 m/s,50,54%,1029 mbar,16km
2017-02-10 23:30:00,-6C,Clear.,7 m/s,60,54%,1029 mbar,16km
2017-02-11 00:00:00,-6C,Clear.,7 m/s,60,54%,1029 mbar,16km
2017-02-11 00:30:00,-7C,Clear.,6 m/s,60,58%,1029 mbar,16km
2017-02-11 01:00:00,-7C,Clear.,6 m/s,50,63%,1029 mbar,16km
2017-02-11 01:30:00,-7C,Clear.,6 m/s,50,58%,1029 mbar,16km
2017-02-11 02:00:00,-8C,Clear.,6 m/s,50,62%,1029 mbar,16km
2017-02-11 02:30:00,-8C,Clear.,5 m/s,50,68%,1029 mbar,16km
2017-02-11 03:00:00,-8C,Clear.,5 m/s,40,68%,1029 mbar,16km
2017-02-11 03:30:00,-9C,Clear.,5 m/s,50,73%,1029 mbar,16km
2017-02-11 04:00:00,-9C,Clear.,5 m/s,50,67%,1029 mbar,16km
2017-02-11 04:30:00,-9C,Clear.,4 m/s,50,67%,1029 mbar,16km
2017-02-11 05:00:00,-9C,Clear.,4 m/s,50,67%,1029 mbar,16km
2017-02-11 05:30:00,-10C,Clear.,4 m/s,40,73%,1029 mbar,16km
2017-02-11 06:00:00,-10C,Clear.,4 m/s,40,73%,1029 mbar,16km
2017-02-11 06:30:00,-10C,Clear.,4 m/s,40,73%,1029 mbar,16km
2017-02-11 07:00:00,-10C,Sunny.,5 m/s,40,73%,1029 mbar,16km
2017-02-11 07:30:00,-10C,Sunny.,4 m/s,40,73%,1030 mbar,16km
2017-02-11 08:00:00,-10C,Sunny.,4 m/s,50,79%,1030 mbar,16km
2017-02-11 08:30:00,-9C,Sunny.,6 m/s,60,73%,1030 mbar,16km
2017-02-11 09:00:00,-9C,Sunny.,5 m/s,60,73%,1030 mbar,16km
2017-02-11 09:30:00,-8C,Sunny.,5 m/s,50,73%,1030 mbar,16km
2017-02-11 10:00:00,-7C,Sunny.,5 m/s,60,68%,1030 mbar,16km
2017-02-11 10:30:00,-7C,Sunny.,5 m/s,50,68%,1030 mbar,16km
2017-02-11 11:00:00,-6C,Sunny.,5 m/s,60,68%,1030 mbar,16km
2017-02-11 11:30:00,-6C,Sunny.,5 m/s,50,68%,1030 mbar,16km
2017-02-11 12:00:00,-6C,Sunny.,6 m/s,70,74%,1030 mbar,16km
2017-02-11 12:30:00,-5C,Sunny.,5 m/s,50,68%,1029 mbar,16km
2017-02-11 13:00:00,-4C,Sunny.,6 m/s,50,69%,1029 mbar,16km
2017-02-11 13:30:00,-4C,Sunny.,6 m/s,60,69%,1029 mbar,16km
2017-02-11 14:00:00,-4C,Sunny.,6 m/s,60,69%,1029 mbar,16km
2017-02-11 14:30:00,-3C,Sunny.,6 m/s,70,64%,1029 mbar,16km
2017-02-11 15:00:00,-4C,Sunny.,7 m/s,50,69%,1029 mbar,16km
2017-02-11 15:30:00,-4C,Sunny.,8 m/s,60,69%,1029 mbar,16km
2017-02-11 16:00:00,-4C,Sunny.,7 m/s,60,69%,1029 mbar,16km
2017-02-11 16:30:00,-4C,Sunny.,7 m/s,60,69%,1029 mbar,16km
2017-02-11 17:00:00,-5C,Clear.,7 m/s,50,74%,1029 mbar,16km
2017-02-11 17:30:00,-5C,Clear.,6 m/s,50,74%,1029 mbar,16km
2017-02-11 18:00:00,-5C,Clear.,7 m/s,50,74%,1029 mbar,16km
2017-02-11 18:30:00,-5C,Clear.,7 m/s,50,68%,1029 mbar,16km
2017-02-11 19:00:00,-6C,Clear.,7 m/s,50,74%,1029 mbar,16km
2017-02-11 19:30:00,-6C,Clear.,7 m/s,50,74%,1029 mbar,16km
2017-02-11 20:00:00,-6C,Clear.,7 m/s,50,74%,1030 mbar,16km
2017-02-11 20:30:00,-7C,Clear.,6 m/s,60,79%,1030 mbar,16km
2017-02-11 21:00:00,-7C,Clear.,7 m/s,60,79%,1030 mbar,16km
2017-02-11 21:30:00,-7C,Clear.,6 m/s,50,79%,1030 mbar,16km
2017-02-11 22:00:00,-8C,Clear.,6 m/s,50,86%,1030 mbar,16km
2017-02-11 22:30:00,-8C,Clear.,6 m/s,50,79%,1030 mbar,16km
2017-02-11 23:00:00,-8C,Clear.,6 m/s,50,79%,1030 mbar,16km
2017-02-11 23:30:00,-8C,Clear.,6 m/s,50,79%,1030 mbar,16km
2017-02-12 00:00:00,-9C,Clear.,6 m/s,50,86%,1030 mbar,16km
2017-02-12 00:30:00,-9C,Clear.,6 m/s,50,86%,1031 mbar,16km
2017-02-12 01:00:00,-9C,Clear.,6 m/s,60,79%,1031 mbar,16km
2017-02-12 01:30:00,-9C,Clear.,5 m/s,60,79%,1031 mbar,16km
2017-02-12 02:00:00,-10C,Clear.,6 m/s,60,85%,1031 mbar,16km
2017-02-12 02:30:00,-10C,Clear.,5 m/s,50,85%,1031 mbar,16km
2017-02-12 03:00:00,-10C,Clear.,6 m/s,60,85%,1031 mbar,16km
2017-02-12 03:30:00,-10C,Clear.,6 m/s,60,85%,1032 mbar,16km
2017-02-12 04:00:00,-10C,Clear.,5 m/s,60,85%,1032 mbar,16km
2017-02-12 04:30:00,-10C,Clear.,5 m/s,60,85%,1032 mbar,16km
2017-02-12 05:00:00,-10C,Clear.,5 m/s,50,85%,1032 mbar,16km
2017-02-12 05:30:00,-10C,Clear.,5 m/s,60,85%,1032 mbar,16km
2017-02-12 06:00:00,-10C,Clear.,4 m/s,60,85%,1032 mbar,16km
2017-02-12 06:30:00,-10C,Clear.,4 m/s,50,85%,1032 mbar,16km
2017-02-12 07:00:00,-10C,Sunny.,4 m/s,50,85%,1033 mbar,16km
2017-02-12 07:30:00,-10C,Sunny.,4 m/s,50,85%,1033 mbar,16km
2017-02-12 08:00:00,-10C,Sunny.,4 m/s,40,85%,1033 mbar,16km
2017-02-12 08:30:00,-9C,Passing clouds.,5 m/s,50,86%,1033 mbar,
2017-02-12 09:00:00,-9C,Passing clouds.,5 m/s,70,86%,1034 mbar,
2017-02-12 09:30:00,-8C,Passing clouds.,5 m/s,60,79%,1034 mbar,
2017-02-12 10:00:00,-7C,Passing clouds.,5 m/s,60,73%,1034 mbar,
2017-02-12 10:30:00,-7C,Sunny.,6 m/s,70,79%,1034 mbar,16km
2017-02-12 11:00:00,-6C,Passing clouds.,5 m/s,60,74%,1034 mbar,
2017-02-12 11:30:00,-6C,Passing clouds.,4 m/s,50,74%,1034 mbar,
2017-02-12 12:00:00,-5C,Passing clouds.,4 m/s,70,74%,1034 mbar,
2017-02-12 12:30:00,-5C,Passing clouds.,5 m/s,60,74%,1034 mbar,
2017-02-12 13:00:00,-4C,Sunny.,5 m/s,60,69%,1034 mbar,16km
2017-02-12 13:30:00,-4C,Sunny.,5 m/s,50,74%,1034 mbar,16km
2017-02-12 14:00:00,-3C,Sunny.,5 m/s,60,69%,1034 mbar,16km
2017-02-12 14:30:00,-3C,Sunny.,5 m/s,70,69%,1034 mbar,16km
2017-02-12 15:00:00,-3C,Sunny.,6 m/s,50,69%,1034 mbar,16km
2017-02-12 15:30:00,-3C,Sunny.,6 m/s,50,69%,1034 mbar,16km
2017-02-12 16:00:00,-3C,Sunny.,5 m/s,50,69%,1034 mbar,16km
2017-02-12 16:30:00,-3C,Sunny.,5 m/s,50,74%,1034 mbar,16km
2017-02-12 17:00:00,-3C,Clear.,5 m/s,50,74%,1034 mbar,16km
2017-02-12 17:30:00,-3C,Clear.,4 m/s,40,69%,1034 mbar,16km
2017-02-12 18:00:00,-4C,Clear.,4 m/s,40,74%,1035 mbar,16km
2017-02-12 18:30:00,-4C,Clear.,5 m/s,40,74%,1035 mbar,16km
2017-02-12 19:00:00,-5C,Clear.,5 m/s,50,80%,1035 mbar,16km
2017-02-12 19:30:00,-5C,Clear.,5 m/s,50,80%,1035 mbar,16km
2017-02-12 20:00:00,-5C,Clear.,6 m/s,50,80%,1035 mbar,16km
2017-02-12 20:30:00,-5C,Clear.,6 m/s,50,80%,1035 mbar,16km
2017-02-12 21:00:00,-6C,Clear.,6 m/s,50,86%,1035 mbar,16km
2017-02-12 21:30:00,-6C,Clear.,6 m/s,50,80%,1035 mbar,16km
2017-02-12 22:00:00,-7C,Clear.,5 m/s,50,86%,1035 mbar,16km
2017-02-12 22:30:00,-7C,Clear.,5 m/s,40,86%,1035 mbar,16km
2017-02-12 23:00:00,-7C,Clear.,5 m/s,50,86%,1035 mbar,16km
2017-02-12 23:30:00,-8C,Passing clouds.,5 m/s,50,93%,1035 mbar,8km
2017-02-13 00:00:00,-8C,Passing clouds.,5 m/s,50,93%,1036 mbar,8km
2017-02-13 00:30:00,-7C,Low clouds.,6 m/s,50,86%,1036 mbar,8km
2017-02-13 01:00:00,-7C,Low clouds.,5 m/s,60,86%,1036 mbar,8km
2017-02-13 01:30:00,-7C,Low clouds.,4 m/s,60,86%,1036 mbar,8km
2017-02-13 02:00:00,-7C,Low clouds.,5 m/s,50,86%,1036 mbar,8km
2017-02-13 02:30:00,-8C,Low clouds.,6 m/s,60,93%,1036 mbar,7km
2017-02-13 03:00:00,-7C,Low clouds.,6 m/s,60,86%,1036 mbar,7km
2017-02-13 03:30:00,-7C,Low clouds.,6 m/s,60,86%,1036 mbar,8km
2017-02-13 04:00:00,-7C,Low clouds.,6 m/s,70,93%,1036 mbar,8km
2017-02-13 04:30:00,-7C,Low clouds.,6 m/s,60,86%,1037 mbar,8km
2017-02-13 05:00:00,-7C,Low clouds.,5 m/s,60,86%,1037 mbar,7km
2017-02-13 05:30:00,-7C,Snow flurries. Low clouds.,5 m/s,50,86%,1037 mbar,7km
2017-02-13 06:00:00,-7C,Snow flurries. Low clouds.,5 m/s,70,86%,1037 mbar,7km
2017-02-13 06:30:00,-7C,Snow flurries. Low clouds.,6 m/s,50,93%,1037 mbar,6km
2017-02-13 07:00:00,-7C,Low clouds.,5 m/s,60,93%,1037 mbar,6km
2017-02-13 07:30:00,-7C,Ice fog.,4 m/s,50,93%,1037 mbar,5km
2017-02-13 08:00:00,-7C,Ice fog.,5 m/s,50,93%,1037 mbar,5km
2017-02-13 08:30:00,-7C,Snow flurries. Ice fog.,4 m/s,90,93%,1037 mbar,5km
2017-02-13 09:00:00,-7C,Snow flurries. Ice fog.,4 m/s,90,93%,1037 mbar,4km
2017-02-13 09:30:00,-7C,Ice fog.,4 m/s,90,93%,1037 mbar,4km
2017-02-13 10:00:00,-7C,Ice fog.,4 m/s,100,93%,1038 mbar,5km
2017-02-13 10:30:00,-7C,Ice fog.,4 m/s,70,93%,1038 mbar,5km
2017-02-13 11:00:00,-6C,Ice fog.,4 m/s,50,86%,1037 mbar,5km
2017-02-13 11:30:00,-6C,Ice fog.,5 m/s,40,86%,1038 mbar,5km
2017-02-13 12:00:00,-6C,Ice fog.,4 m/s,50,86%,1037 mbar,5km
2017-02-13 12:30:00,-6C,Ice fog.,4 m/s,50,86%,1037 mbar,2km
2017-02-13 13:00:00,-6C,Ice fog.,4 m/s,60,86%,1037 mbar,3km
2017-02-13 13:30:00,-6C,Ice fog.,4 m/s,40,86%,1037 mbar,5km
2017-02-13 14:00:00,-6C,Ice fog.,3 m/s,50,86%,1037 mbar,5km
2017-02-13 14:30:00,-6C,Ice fog.,3 m/s,40,86%,1037 mbar,5km
2017-02-13 15:00:00,-6C,Ice fog.,4 m/s,40,86%,1037 mbar,5km
2017-02-13 15:30:00,-6C,Ice fog.,3 m/s,30,86%,1037 mbar,2km
2017-02-13 16:00:00,-6C,Ice fog.,3 m/s,40,86%,1037 mbar,4km
2017-02-13 16:30:00,-7C,Ice fog.,3 m/s,20,93%,1037 mbar,4km
2017-02-13 17:00:00,-7C,Ice fog.,3 m/s,30,93%,1036 mbar,5km
2017-02-13 17:30:00,-7C,Ice fog.,2 m/s,30,93%,1036 mbar,5km
2017-02-13 18:00:00,-7C,Ice fog.,2 m/s,20,93%,1036 mbar,4km
2017-02-13 18:30:00,-7C,Ice fog.,2 m/s,350,93%,1036 mbar,3km
2017-02-13 19:00:00,-7C,Ice fog.,3 m/s,30,93%,1037 mbar,4km
2017-02-13 19:30:00,-7C,Ice fog.,2 m/s,0,86%,1037 mbar,3km
2017-02-13 20:00:00,-7C,Ice fog.,2 m/s,0,93%,1037 mbar,3km
2017-02-13 20:30:00,-7C,Ice fog.,1 m/s,0,86%,1036 mbar,3km
2017-02-13 21:00:00,-8C,Snow flurries. Ice fog.,1 m/s,0,93%,1036 mbar,3km
2017-02-13 21:30:00,-8C,Snow flurries. Ice fog.,2 m/s,250,93%,1036 mbar,2km
2017-02-13 22:00:00,-8C,Ice fog.,2 m/s,300,93%,1036 mbar,2km
2017-02-13 22:30:00,-8C,Snow flurries. Ice fog.,2 m/s,270,93%,1036 mbar,1km
2017-02-13 23:00:00,-8C,Ice fog.,2 m/s,310,93%,1036 mbar,2km
2017-02-13 23:30:00,-8C,Ice fog.,2 m/s,310,93%,1036 mbar,2km
2017-02-14 00:00:00,-8C,Ice fog.,2 m/s,290,93%,1036 mbar,3km
2017-02-14 00:30:00,-8C,Ice fog.,2 m/s,280,93%,1036 mbar,2km
2017-02-14 01:00:00,-8C,Snow flurries. Ice fog.,3 m/s,260,93%,1036 mbar,1km
2017-02-14 01:30:00,-8C,Ice fog.,2 m/s,290,93%,1036 mbar,1km
2017-02-14 02:00:00,-8C,Ice fog.,3 m/s,280,93%,1036 mbar,1km
2017-02-14 02:30:00,-8C,Ice fog.,3 m/s,280,93%,1035 mbar,1km
2017-02-14 03:00:00,-8C,Ice fog.,3 m/s,270,93%,1035 mbar,1km
2017-02-14 03:30:00,-9C,Ice fog.,2 m/s,270,93%,1035 mbar,1km
2017-02-14 04:00:00,-8C,Ice fog.,3 m/s,270,86%,1035 mbar,1km
2017-02-14 04:30:00,-8C,Ice fog.,3 m/s,260,86%,1035 mbar,1km
