timestamp,MpKrakAlKras-PM10-1g,Weather,Temp(C),Wind(m/s),Direction(deg),Humidity,Barometer(mbar),PM10_Forecast_3h,PM10_Forecast_8h,PM10_Forecast_12h
2017-12-10 12:00:00,24.3711,Passing clouds.,2.0,5.0,200.0,0.56,10.05,20.7122,24.1303,12.8914
2017-12-10 13:00:00,23.3861,Passing clouds.,3.0,3.0,200.0,0.52,10.04,25.9978,34.1539,5.04333
2017-12-10 14:00:00,23.0842,Passing clouds.,3.0,4.0,190.0,0.48,10.02,34.67,35.3061,5.20417
2017-12-10 15:00:00,20.7122,Passing clouds.,2.0,3.0,170.0,0.48,10.01,31.5867,37.2694,7.154439999999999
2017-12-10 16:00:00,25.9978,Passing clouds.,1.0,5.0,140.0,0.48,9.99,23.2053,12.8914,11.0714
2017-12-10 17:00:00,34.67,Clear.,1.0,3.0,130.0,0.51,9.98,24.1303,5.04333,17.1603
2017-12-10 18:00:00,31.5867,Passing clouds.,1.0,2.0,130.0,0.51,9.96,34.1539,5.20417,16.1675
2017-12-10 19:00:00,23.2053,Clear.,1.0,1.0,0.0,0.51,9.95,35.3061,7.154439999999999,40.2533
2017-12-10 20:00:00,24.1303,Passing clouds.,2.0,4.0,190.0,0.52,9.94,37.2694,11.0714,56.3042
2017-12-10 21:00:00,34.1539,Passing clouds.,3.0,7.0,210.0,0.48,9.93,12.8914,17.1603,94.5483
2017-12-10 22:00:00,35.3061,Passing clouds.,3.0,4.0,190.0,0.52,9.93,5.04333,16.1675,94.1419
2017-12-10 23:00:00,37.2694,Passing clouds.,3.0,3.0,210.0,0.6,9.94,5.20417,40.2533,43.4578
2017-12-11 00:00:00,12.8914,Passing clouds.,3.0,4.0,180.0,0.65,9.94,7.154439999999999,56.3042,48.6789
2017-12-11 01:00:00,5.04333,Passing clouds.,4.0,5.0,200.0,0.61,9.94,11.0714,94.5483,47.9942
2017-12-11 02:00:00,5.20417,Passing clouds.,4.0,5.0,210.0,0.65,9.94,17.1603,94.1419,48.6883
2017-12-11 03:00:00,7.154439999999999,Clear.,5.0,9.0,200.0,0.61,9.94,16.1675,43.4578,48.3022
2017-12-11 04:00:00,11.0714,Clear.,5.0,8.0,210.0,0.61,9.94,40.2533,48.6789,41.5472
2017-12-11 05:00:00,17.1603,Passing clouds.,5.0,5.0,210.0,0.61,9.94,56.3042,47.9942,68.7706
2017-12-11 06:00:00,16.1675,Passing clouds.,3.0,3.0,230.0,0.7,9.94,94.5483,48.6883,71.0614
2017-12-11 07:00:00,40.2533,Clear.,7.0,8.0,200.0,0.57,9.93,94.1419,48.3022,104.739
2017-12-11 08:00:00,56.3042,Sunny.,7.0,9.0,210.0,0.57,9.95,43.4578,41.5472,46.2094
2017-12-11 09:00:00,94.5483,Passing clouds.,7.0,3.0,200.0,0.61,9.96,48.6789,68.7706,70.6864
2017-12-11 10:00:00,94.1419,Passing clouds.,8.0,2.0,130.0,0.57,9.96,47.9942,71.0614,29.3803
2017-12-11 11:00:00,43.4578,Passing clouds.,9.0,6.0,190.0,0.58,9.95,48.6883,104.739,23.9122
2017-12-11 12:00:00,48.6789,Scattered clouds.,10.0,6.0,200.0,0.58,9.95,48.3022,46.2094,17.8178
2017-12-11 13:00:00,47.9942,Passing clouds.,10.0,6.0,190.0,0.62,9.95,41.5472,70.6864,104.479
2017-12-11 14:00:00,48.6883,Scattered clouds.,10.0,4.0,170.0,0.62,9.94,68.7706,29.3803,60.2671
2017-12-11 15:00:00,48.3022,Passing clouds.,10.0,3.0,140.0,0.62,9.94,71.0614,23.9122,27.5153
2017-12-11 16:00:00,41.5472,Passing clouds.,10.0,3.0,120.0,0.62,9.94,104.739,17.8178,29.9233
2017-12-11 17:00:00,68.7706,Passing clouds.,11.0,5.0,190.0,0.58,9.93,46.2094,104.479,42.0925
2017-12-11 18:00:00,71.0614,Clear.,12.0,6.0,190.0,0.58,9.93,70.6864,60.2671,46.4672
2017-12-11 19:00:00,104.739,Passing clouds.,12.0,7.0,190.0,0.58,9.93,29.3803,27.5153,95.8261
2017-12-11 20:00:00,46.2094,Clear.,12.0,5.0,180.0,0.58,9.93,23.9122,29.9233,76.2472
2017-12-11 21:00:00,70.6864,Clear.,12.0,8.0,200.0,0.58,9.93,17.8178,42.0925,61.2739
2017-12-11 22:00:00,29.3803,Clear.,13.0,7.0,180.0,0.55,9.93,104.479,46.4672,58.9128
2017-12-11 23:00:00,23.9122,Passing clouds.,13.0,10.0,190.0,0.55,9.93,60.2671,95.8261,36.1531
2017-12-12 00:00:00,17.8178,Clear.,13.0,7.0,190.0,0.55,9.93,27.5153,76.2472,37.0342
2017-12-12 01:00:00,104.479,Clear.,13.0,5.0,180.0,0.55,9.93,29.9233,61.2739,54.8692
2017-12-12 02:00:00,60.2671,Clear.,13.0,7.0,200.0,0.55,9.93,42.0925,58.9128,48.7008
2017-12-12 03:00:00,27.5153,Passing clouds.,13.0,2.0,170.0,0.55,9.93,46.4672,36.1531,38.6108
2017-12-12 04:00:00,29.9233,Passing clouds.,14.0,7.0,190.0,0.51,9.94,95.8261,37.0342,54.3889
2017-12-12 05:00:00,42.0925,Passing clouds.,13.0,4.0,200.0,0.55,9.94,76.2472,54.8692,41.1194
2017-12-12 06:00:00,46.4672,Clear.,11.0,1.0,0.0,0.62,9.95,61.2739,48.7008,24.0261
2017-12-12 07:00:00,95.8261,Passing clouds.,11.0,4.0,250.0,0.62,9.96,58.9128,38.6108,28.2153
2017-12-12 08:00:00,76.2472,Partly sunny.,13.0,4.0,240.0,0.59,9.97,36.1531,54.3889,28.1831
2017-12-12 09:00:00,61.2739,Partly sunny.,14.0,6.0,230.0,0.59,9.98,37.0342,41.1194,30.9503
2017-12-12 10:00:00,58.9128,Partly sunny.,13.0,12.0,240.0,0.63,10.0,54.8692,24.0261,27.4044
2017-12-12 11:00:00,36.1531,Partly sunny.,10.0,11.0,250.0,0.67,10.02,48.7008,28.2153,19.8347
2017-12-12 12:00:00,37.0342,Passing clouds.,10.0,5.0,210.0,0.67,10.03,38.6108,28.1831,24.6994
2017-12-12 13:00:00,54.8692,Passing clouds.,10.0,5.0,230.0,0.71,10.04,54.3889,30.9503,23.0025
2017-12-12 14:00:00,48.7008,Sunny.,10.0,11.0,230.0,0.58,10.04,41.1194,27.4044,25.8689
2017-12-12 15:00:00,38.6108,Sunny.,9.0,5.0,240.0,0.58,10.05,24.0261,19.8347,20.5844
2017-12-12 16:00:00,54.3889,Clear.,8.0,4.0,240.0,0.62,10.07,28.2153,24.6994,21.7572
2017-12-12 17:00:00,41.1194,Passing clouds.,8.0,6.0,250.0,0.62,10.08,28.1831,23.0025,24.4008
2017-12-12 18:00:00,24.0261,Clear.,8.0,7.0,260.0,0.62,10.09,30.9503,25.8689,31.355
2017-12-12 19:00:00,28.2153,Passing clouds.,7.0,10.0,240.0,0.71,10.1,27.4044,20.5844,42.86
2017-12-12 20:00:00,28.1831,Passing clouds.,7.0,7.0,270.0,0.61,10.11,19.8347,21.7572,41.665
2017-12-12 21:00:00,30.9503,Passing clouds.,5.0,6.0,270.0,0.61,10.13,24.6994,24.4008,50.2478
2017-12-12 22:00:00,27.4044,Passing clouds.,5.0,6.0,250.0,0.61,10.13,23.0025,31.355,69.8081
2017-12-12 23:00:00,19.8347,Passing clouds.,5.0,6.0,250.0,0.57,10.14,25.8689,42.86,63.8844
2017-12-13 00:00:00,24.6994,Clear.,4.0,5.0,260.0,0.65,10.14,20.5844,41.665,48.8251
2017-12-13 01:00:00,23.0025,Clear.,4.0,6.0,260.0,0.65,10.14,21.7572,50.2478,56.8478
2017-12-13 02:00:00,25.8689,Clear.,4.0,6.0,240.0,0.65,10.15,24.4008,69.8081,49.0337
2017-12-13 03:00:00,20.5844,Clear.,3.0,5.0,240.0,0.7,10.15,31.355,63.8844,50.4833
2017-12-13 04:00:00,21.7572,Clear.,3.0,5.0,240.0,0.7,10.15,42.86,48.8251,63.7421
2017-12-13 05:00:00,24.4008,Clear.,3.0,3.0,230.0,0.7,10.16,41.665,56.8478,79.835
2017-12-13 06:00:00,31.355,Clear.,2.0,4.0,220.0,0.75,10.16,50.2478,49.0337,88.7405
2017-12-13 07:00:00,42.86,Clear.,1.0,3.0,290.0,0.75,10.17,69.8081,50.4833,95.193
2017-12-13 08:00:00,41.665,Passing clouds.,1.0,2.0,270.0,0.75,10.17,63.8844,63.7421,115.897
2017-12-13 09:00:00,50.2478,Passing clouds.,2.0,3.0,270.0,0.75,10.17,48.8251,79.835,113.372
2017-12-13 10:00:00,69.8081,Scattered clouds.,2.0,1.0,0.0,0.75,10.18,56.8478,88.7405,109.134
2017-12-13 11:00:00,63.8844,Partly sunny.,3.0,3.0,240.0,0.7,10.17,49.0337,95.193,133.159
2017-12-13 12:00:00,48.8251,Partly sunny.,3.0,3.0,240.0,0.7,10.16,50.4833,115.897,130.326
2017-12-13 13:00:00,56.8478,Scattered clouds.,4.0,2.0,230.0,0.61,10.15,63.7421,113.372,129.039
2017-12-13 14:00:00,49.0337,Partly sunny.,4.0,1.0,0.0,0.61,10.15,79.835,109.134,77.5039
2017-12-13 15:00:00,50.4833,Scattered clouds.,4.0,2.0,140.0,0.56,10.14,88.7405,133.159,43.1889
2017-12-13 16:00:00,63.7421,Passing clouds.,2.0,1.0,0.0,0.65,10.14,95.193,130.326,31.2914
2017-12-13 17:00:00,79.835,Passing clouds.,2.0,1.0,0.0,0.7,10.13,115.897,129.039,56.3183
2017-12-13 18:00:00,88.7405,Passing clouds.,1.0,1.0,0.0,0.75,10.12,113.372,77.5039,58.6886
2017-12-13 19:00:00,95.193,Clear.,-1.0,1.0,250.0,0.8,10.11,109.134,43.1889,68.1681
2017-12-13 20:00:00,115.897,Clear.,-1.0,1.0,0.0,0.8,10.1,133.159,31.2914,83.8903
2017-12-13 21:00:00,113.372,Clear.,-3.0,1.0,280.0,0.86,10.1,130.326,56.3183,102.542
2017-12-13 22:00:00,109.134,Ice fog.,-2.0,1.0,0.0,0.8,10.08,129.039,58.6886,115.233
2017-12-13 23:00:00,133.159,Ice fog.,-4.0,2.0,40.0,0.93,10.07,77.5039,68.1681,60.4956
2017-12-14 00:00:00,130.326,Ice fog.,-4.0,1.0,0.0,0.86,10.05,43.1889,83.8903,53.3131
2017-12-14 01:00:00,129.039,Clear.,-4.0,2.0,70.0,0.86,10.04,31.2914,102.542,46.6217
2017-12-14 02:00:00,77.5039,Clear.,-3.0,2.0,40.0,0.8,10.02,56.3183,115.233,42.3739
2017-12-14 03:00:00,43.1889,Clear.,-3.0,1.0,40.0,0.86,10.01,58.6886,60.4956,30.7953
2017-12-14 04:00:00,31.2914,Clear.,-2.0,1.0,0.0,0.8,10.0,68.1681,53.3131,32.6794
2017-12-14 05:00:00,56.3183,Clear.,-4.0,1.0,0.0,0.86,9.99,83.8903,46.6217,29.4367
2017-12-14 06:00:00,58.6886,Clear.,-3.0,1.0,0.0,0.86,9.98,102.542,42.3739,21.5997
2017-12-14 07:00:00,68.1681,Passing clouds.,-1.0,1.0,0.0,0.8,9.98,115.233,30.7953,32.3264
2017-12-14 08:00:00,83.8903,Passing clouds.,-1.0,2.0,60.0,0.8,9.97,60.4956,32.6794,29.3436
2017-12-14 09:00:00,102.542,Partly sunny.,1.0,2.0,220.0,0.75,9.97,53.3131,29.4367,25.2286
2017-12-14 10:00:00,115.233,Partly sunny.,3.0,3.0,160.0,0.65,9.97,46.6217,21.5997,23.7603
2017-12-14 11:00:00,60.4956,Sunny.,5.0,3.0,220.0,0.61,9.97,42.3739,32.3264,22.2647
2017-12-14 12:00:00,53.3131,Sunny.,6.0,6.0,230.0,0.61,9.97,30.7953,29.3436,33.9767
2017-12-14 13:00:00,46.6217,Sunny.,7.0,9.0,210.0,0.61,9.96,32.6794,25.2286,32.6925
2017-12-14 14:00:00,42.3739,Passing clouds.,8.0,10.0,230.0,0.5,9.97,29.4367,23.7603,33.2592
2017-12-14 15:00:00,30.7953,Passing clouds.,6.0,8.0,220.0,0.57,9.98,21.5997,22.2647,45.9056
2017-12-14 16:00:00,32.6794,Passing clouds.,4.0,6.0,220.0,0.7,9.99,32.3264,33.9767,27.6639
2017-12-14 17:00:00,29.4367,Passing clouds.,5.0,6.0,220.0,0.61,10.0,29.3436,32.6925,35.2011
2017-12-14 18:00:00,21.5997,Passing clouds.,4.0,7.0,230.0,0.65,10.01,25.2286,33.2592,52.1972
2017-12-14 19:00:00,32.3264,Passing clouds.,2.0,5.0,230.0,0.75,10.01,23.7603,45.9056,49.6647
2017-12-14 20:00:00,29.3436,Passing clouds.,3.0,4.0,230.0,0.7,10.01,22.2647,27.6639,62.3136
2017-12-14 21:00:00,25.2286,Passing clouds.,1.0,3.0,240.0,0.7,10.01,33.9767,35.2011,74.4019
2017-12-14 22:00:00,23.7603,Passing clouds.,3.0,3.0,180.0,0.65,10.0,32.6925,52.1972,68.0561
2017-12-14 23:00:00,22.2647,Clear.,2.0,2.0,210.0,0.7,10.0,33.2592,49.6647,86.6756
2017-12-15 00:00:00,33.9767,Passing clouds.,1.0,2.0,230.0,0.7,9.99,45.9056,62.3136,87.8033
2017-12-15 01:00:00,32.6925,Clear.,-3.0,2.0,260.0,0.8,9.99,27.6639,74.4019,114.519
2017-12-15 02:00:00,33.2592,Clear.,-1.0,1.0,0.0,0.8,9.99,35.2011,68.0561,132.735
2017-12-15 03:00:00,45.9056,Passing clouds.,-1.0,3.0,350.0,0.8,9.98,52.1972,86.6756,53.7539
2017-12-15 04:00:00,27.6639,Passing clouds.,0.0,3.0,20.0,0.8,9.98,49.6647,87.8033,31.1375
2017-12-15 05:00:00,35.2011,Passing clouds.,0.0,2.0,30.0,0.8,9.98,62.3136,114.519,33.7522
2017-12-15 06:00:00,52.1972,Clear.,0.0,3.0,20.0,0.8,9.98,74.4019,132.735,39.4197
2017-12-15 07:00:00,49.6647,Clear.,-1.0,4.0,50.0,0.86,9.96,68.0561,53.7539,52.3489
2017-12-15 08:00:00,62.3136,Partly sunny.,1.0,2.0,10.0,0.75,9.97,86.6756,31.1375,69.8119
2017-12-15 09:00:00,74.4019,Snow flurries. Broken clouds.,1.0,3.0,30.0,0.81,9.97,87.8033,33.7522,59.9467
2017-12-15 10:00:00,68.0561,Partly sunny.,1.0,2.0,50.0,0.87,9.97,114.519,39.4197,76.2261
2017-12-15 11:00:00,86.6756,Partly sunny.,2.0,2.0,40.0,0.81,9.96,132.735,52.3489,93.3367
2017-12-15 12:00:00,87.8033,Broken clouds.,4.0,1.0,0.0,0.7,9.96,53.7539,69.8119,91.7983
2017-12-15 13:00:00,114.519,Passing clouds.,5.0,2.0,70.0,0.7,9.96,31.1375,59.9467,95.1717
2017-12-15 14:00:00,132.735,Partly sunny.,5.0,4.0,260.0,0.76,9.97,33.7522,76.2261,108.925
2017-12-15 15:00:00,53.7539,Passing clouds.,6.0,8.0,240.0,0.66,9.97,39.4197,93.3367,100.841
2017-12-15 16:00:00,31.1375,Passing clouds.,5.0,8.0,240.0,0.61,9.98,52.3489,91.7983,100.476
2017-12-15 17:00:00,33.7522,Clear.,3.0,6.0,230.0,0.7,9.99,69.8119,95.1717,107.375
2017-12-15 18:00:00,39.4197,Passing clouds.,3.0,3.0,200.0,0.7,10.0,59.9467,108.925,113.023
2017-12-15 19:00:00,52.3489,Passing clouds.,2.0,4.0,230.0,0.75,10.0,76.2261,100.841,107.379
2017-12-15 20:00:00,69.8119,Passing clouds.,2.0,3.0,210.0,0.75,10.01,93.3367,100.476,90.1008
2017-12-15 21:00:00,59.9467,Passing clouds.,1.0,3.0,250.0,0.81,10.0,91.7983,107.375,100.715
2017-12-15 22:00:00,76.2261,Passing clouds.,1.0,1.0,210.0,0.81,10.01,95.1717,113.023,98.5661
2017-12-15 23:00:00,93.3367,Passing clouds.,0.0,1.0,200.0,0.87,10.01,108.925,107.379,93.3406
2017-12-16 00:00:00,91.7983,Clear.,0.0,1.0,0.0,0.87,10.01,100.841,90.1008,55.5889
2017-12-16 01:00:00,95.1717,Clear.,0.0,1.0,0.0,0.87,10.01,100.476,100.715,53.7736
2017-12-16 02:00:00,108.925,Clear.,0.0,1.0,0.0,0.87,10.01,107.375,98.5661,87.0247
2017-12-16 03:00:00,100.841,Clear.,0.0,2.0,320.0,0.87,10.0,113.023,93.3406,77.0092
2017-12-16 04:00:00,100.476,Passing clouds.,-1.0,2.0,280.0,0.93,10.0,107.379,55.5889,64.1612
2017-12-16 05:00:00,107.375,Clear.,-1.0,1.0,0.0,0.86,10.01,90.1008,53.7736,94.095
2017-12-16 06:00:00,113.023,Ice fog.,-1.0,1.0,0.0,0.93,10.01,100.715,87.0247,106.558
2017-12-16 07:00:00,107.379,Passing clouds.,-2.0,2.0,230.0,0.93,10.01,98.5661,77.0092,143.826
2017-12-16 08:00:00,90.1008,Scattered clouds.,-1.0,1.0,230.0,0.86,10.02,93.3406,64.1612,171.148
2017-12-16 09:00:00,100.715,Clear.,-1.0,1.0,230.0,0.86,10.02,55.5889,94.095,151.061
2017-12-16 10:00:00,98.5661,Clear.,-1.0,1.0,230.0,0.93,10.02,53.7736,106.558,128.011
2017-12-16 11:00:00,93.3406,Scattered clouds.,1.0,2.0,240.0,0.87,10.03,87.0247,143.826,142.189
2017-12-16 12:00:00,55.5889,Partly sunny.,1.0,4.0,250.0,0.81,10.03,77.0092,171.148,133.159
2017-12-16 13:00:00,53.7736,Partly sunny.,1.0,4.0,240.0,0.81,10.04,64.1612,151.061,124.798
2017-12-16 14:00:00,87.0247,Partly sunny.,1.0,5.0,260.0,0.75,10.05,94.095,128.011,131.569
2017-12-16 15:00:00,77.0092,Overcast.,2.0,5.0,270.0,0.7,10.06,106.558,142.189,109.542
2017-12-16 16:00:00,64.1612,Passing clouds.,1.0,5.0,250.0,0.75,10.07,143.826,133.159,100.276
2017-12-16 17:00:00,94.095,Passing clouds.,1.0,3.0,240.0,0.81,10.08,171.148,124.798,86.7267
2017-12-16 18:00:00,106.558,Passing clouds.,1.0,3.0,240.0,0.81,10.09,151.061,131.569,63.8092
2017-12-16 19:00:00,143.826,Fog.,1.0,3.0,220.0,0.81,10.1,128.011,109.542,67.3842
2017-12-16 20:00:00,171.148,Ice fog.,0.0,2.0,200.0,0.93,10.1,142.189,100.276,72.3469
2017-12-16 21:00:00,151.061,Ice fog.,0.0,2.0,280.0,0.93,10.1,133.159,86.7267,72.4744
2017-12-16 22:00:00,128.011,Ice fog.,0.0,2.0,260.0,0.87,10.11,124.798,63.8092,82.4747
2017-12-16 23:00:00,142.189,Passing clouds.,0.0,1.0,0.0,0.8,10.11,131.569,67.3842,79.8314
2017-12-17 00:00:00,133.159,Ice fog.,-1.0,1.0,0.0,0.86,10.11,109.542,72.3469,67.5658
2017-12-17 01:00:00,124.798,Ice fog.,-3.0,1.0,0.0,0.93,10.12,100.276,72.4744,51.5997
2017-12-17 02:00:00,131.569,Ice fog.,-2.0,2.0,310.0,0.86,10.13,86.7267,82.4747,52.3981
2017-12-17 03:00:00,109.542,Ice fog.,-3.0,1.0,0.0,0.93,10.13,63.8092,79.8314,113.319
2017-12-17 04:00:00,100.276,Ice fog.,-2.0,1.0,260.0,0.86,10.13,67.3842,67.5658,80.5042
2017-12-17 05:00:00,86.7267,Light snow. Ice fog.,-1.0,2.0,250.0,0.93,10.14,72.3469,51.5997,66.6722
2017-12-17 06:00:00,63.8092,Ice fog.,-2.0,2.0,250.0,0.93,10.14,72.4744,52.3981,81.0625
2017-12-17 07:00:00,67.3842,Ice fog.,-2.0,1.0,0.0,0.93,10.15,82.4747,113.319,115.216
2017-12-17 08:00:00,72.3469,Ice fog.,-3.0,1.0,190.0,0.93,10.15,79.8314,80.5042,136.909
2017-12-17 09:00:00,72.4744,Light snow. Partly sunny.,-1.0,2.0,220.0,0.93,10.16,67.5658,66.6722,134.42600000000002
2017-12-17 10:00:00,82.4747,Ice fog.,-1.0,2.0,190.0,1.0,10.16,51.5997,81.0625,136.967
2017-12-17 11:00:00,79.8314,Fog.,1.0,1.0,0.0,0.87,10.17,52.3981,115.216,152.171
2017-12-17 12:00:00,67.5658,Fog.,2.0,1.0,0.0,0.81,10.17,113.319,136.909,151.579
2017-12-17 13:00:00,51.5997,Partly sunny.,3.0,3.0,230.0,0.75,10.17,80.5042,134.42600000000002,146.955
2017-12-17 14:00:00,52.3981,Partly sunny.,3.0,3.0,240.0,0.75,10.17,66.6722,136.967,140.569
2017-12-17 15:00:00,113.319,Partly sunny.,2.0,1.0,0.0,0.81,10.17,81.0625,152.171,145.304
2017-12-17 16:00:00,80.5042,Passing clouds.,1.0,1.0,0.0,0.87,10.17,115.216,151.579,147.90200000000004
2017-12-17 17:00:00,66.6722,Ice fog.,0.0,2.0,40.0,0.93,10.18,136.909,146.955,149.953
2017-12-17 18:00:00,81.0625,Ice fog.,-1.0,1.0,0.0,0.93,10.19,134.42600000000002,140.569,138.167
2017-12-17 19:00:00,115.216,Ice fog.,-2.0,2.0,40.0,0.93,10.19,136.967,145.304,97.7331
2017-12-17 20:00:00,136.909,Ice fog.,-1.0,1.0,0.0,0.93,10.2,152.171,147.90200000000004,106.241
2017-12-17 21:00:00,134.42600000000002,Ice fog.,-1.0,1.0,0.0,0.93,10.2,151.579,149.953,102.349
2017-12-17 22:00:00,136.967,Ice fog.,-1.0,1.0,0.0,0.93,10.2,146.955,138.167,79.8231
2017-12-17 23:00:00,152.171,Light snow. Ice fog.,-1.0,2.0,70.0,0.93,10.21,140.569,97.7331,67.4789
2017-12-18 00:00:00,151.579,Ice fog.,-1.0,1.0,70.0,0.93,10.21,145.304,106.241,63.445
2017-12-18 01:00:00,146.955,Light snow. Ice fog.,-1.0,2.0,50.0,0.93,10.21,147.90200000000004,102.349,47.0308
2017-12-18 02:00:00,140.569,Ice fog.,-2.0,1.0,0.0,0.93,10.21,149.953,79.8231,62.8199
2017-12-18 03:00:00,145.304,Ice fog.,-3.0,1.0,260.0,1.0,10.21,138.167,67.4789,62.5817
2017-12-18 04:00:00,147.90200000000004,Light snow. Ice fog.,-2.0,1.0,270.0,0.93,10.22,97.7331,63.445,49.1583
2017-12-18 05:00:00,149.953,Light snow. Ice fog.,-1.0,1.0,50.0,0.93,10.22,106.241,47.0308,53.655
2017-12-18 06:00:00,138.167,Light snow. Ice fog.,-1.0,1.0,0.0,0.93,10.22,102.349,62.8199,65.4583
2017-12-18 07:00:00,97.7331,Light snow. Ice fog.,-1.0,2.0,40.0,0.93,10.22,79.8231,62.5817,64.9817
2017-12-18 08:00:00,106.241,Light snow. Ice fog.,-1.0,2.0,30.0,1.0,10.23,67.4789,49.1583,64.9533
2017-12-18 09:00:00,102.349,Snow. Ice fog.,0.0,2.0,30.0,0.93,10.23,63.445,53.655,67.8417
2017-12-18 10:00:00,79.8231,Light snow. Ice fog.,0.0,1.0,90.0,0.93,10.24,47.0308,65.4583,61.6433
2017-12-18 11:00:00,67.4789,Ice fog.,0.0,2.0,140.0,0.93,10.24,62.8199,64.9817,60.6233
2017-12-18 12:00:00,63.445,Broken clouds.,0.0,1.0,0.0,0.93,10.24,62.5817,64.9533,52.795
2017-12-18 13:00:00,47.0308,Partly sunny.,1.0,2.0,40.0,0.81,10.24,49.1583,67.8417,42.9867
2017-12-18 14:00:00,62.8199,Partly sunny.,1.0,3.0,60.0,0.81,10.24,53.655,61.6433,37.63
2017-12-18 15:00:00,62.5817,Partly sunny.,0.0,4.0,40.0,0.87,10.24,65.4583,60.6233,35.4783
2017-12-18 16:00:00,49.1583,Passing clouds.,0.0,2.0,50.0,0.8,10.25,64.9817,52.795,39.4883
2017-12-18 17:00:00,53.655,Passing clouds.,0.0,1.0,0.0,0.8,10.25,64.9533,42.9867,43.4217
2017-12-18 18:00:00,65.4583,Passing clouds.,0.0,1.0,0.0,0.8,10.25,67.8417,37.63,79.73
2017-12-18 19:00:00,64.9817,Passing clouds.,-1.0,1.0,0.0,0.8,10.25,61.6433,35.4783,74.1633
2017-12-18 20:00:00,64.9533,Overcast.,0.0,1.0,0.0,0.8,10.26,60.6233,39.4883,69.33
2017-12-18 21:00:00,67.8417,Overcast.,-1.0,1.0,0.0,0.8,10.26,52.795,43.4217,70.4583
2017-12-18 22:00:00,61.6433,Overcast.,-1.0,2.0,340.0,0.8,10.26,42.9867,79.73,73.1967
2017-12-18 23:00:00,60.6233,Partly cloudy.,-1.0,1.0,0.0,0.8,10.27,37.63,74.1633,83.9884
2017-12-19 00:00:00,52.795,Passing clouds.,-3.0,3.0,310.0,0.8,10.27,35.4783,69.33,66.6489
2017-12-19 01:00:00,42.9867,Passing clouds.,-3.0,2.0,310.0,0.86,10.27,39.4883,70.4583,47.1736
2017-12-19 02:00:00,37.63,Passing clouds.,-5.0,2.0,250.0,0.86,10.27,43.4217,73.1967,35.0489
2017-12-19 03:00:00,35.4783,Passing clouds.,-3.0,3.0,260.0,0.86,10.28,79.73,83.9884,35.355
2017-12-19 04:00:00,39.4883,Overcast.,-3.0,2.0,240.0,0.86,10.28,74.1633,66.6489,54.1492
2017-12-19 05:00:00,43.4217,Overcast.,-3.0,2.0,220.0,0.86,10.28,69.33,47.1736,62.02
2017-12-19 06:00:00,79.73,Passing clouds.,-3.0,2.0,240.0,0.86,10.28,70.4583,35.0489,79.3992
2017-12-19 07:00:00,74.1633,Passing clouds.,-3.0,2.0,220.0,0.86,10.28,73.1967,35.355,107.83
2017-12-19 08:00:00,69.33,Overcast.,-2.0,3.0,230.0,0.8,10.29,83.9884,54.1492,100.014
2017-12-19 09:00:00,70.4583,Partly sunny.,-2.0,3.0,230.0,0.8,10.29,66.6489,62.02,111.39
2017-12-19 10:00:00,73.1967,Partly sunny.,-2.0,3.0,220.0,0.86,10.29,47.1736,79.3992,100.205
2017-12-19 11:00:00,83.9884,Ice fog.,-2.0,4.0,250.0,0.86,10.29,35.0489,107.83,113.142
2017-12-19 12:00:00,66.6489,Partly sunny.,-2.0,5.0,260.0,0.8,10.29,35.355,100.014,97.9353
2017-12-19 13:00:00,47.1736,Partly sunny.,-2.0,3.0,260.0,0.8,10.29,54.1492,111.39,97.1256
2017-12-19 14:00:00,35.0489,Light snow. Partly sunny.,-2.0,3.0,290.0,0.8,10.29,62.02,100.205,98.4308
2017-12-19 15:00:00,35.355,Broken clouds.,-2.0,2.0,240.0,0.8,10.29,79.3992,113.142,106.76
2017-12-19 16:00:00,54.1492,Light snow. Ice fog.,-2.0,2.0,250.0,0.86,10.29,107.83,97.9353,108.662
2017-12-19 17:00:00,62.02,Light snow. Ice fog.,-2.0,4.0,260.0,0.86,10.29,100.014,97.1256,111.193
2017-12-19 18:00:00,79.3992,Ice fog.,-2.0,3.0,240.0,0.86,10.29,111.39,98.4308,116.695
2017-12-19 19:00:00,107.83,Ice fog.,-2.0,2.0,230.0,0.86,10.29,100.205,106.76,114.431
2017-12-19 20:00:00,100.014,Ice fog.,-2.0,2.0,240.0,0.86,10.29,113.142,108.662,111.327
2017-12-19 21:00:00,111.39,Ice fog.,-2.0,2.0,240.0,0.86,10.29,97.9353,111.193,105.884
2017-12-19 22:00:00,100.205,Ice fog.,-2.0,2.0,230.0,0.86,10.3,97.1256,116.695,122.049
2017-12-19 23:00:00,113.142,Ice fog.,-2.0,1.0,270.0,0.86,10.3,98.4308,114.431,120.219
2017-12-20 00:00:00,97.9353,Ice fog.,-2.0,2.0,250.0,0.86,10.3,106.76,111.327,104.235
2017-12-20 01:00:00,97.1256,Light snow. Ice fog.,-2.0,1.0,0.0,0.86,10.3,108.662,105.884,97.2347
2017-12-20 02:00:00,98.4308,Ice fog.,-2.0,2.0,260.0,0.86,10.3,111.193,122.049,103.543
2017-12-20 03:00:00,106.76,Ice fog.,-2.0,3.0,230.0,0.86,10.3,116.695,120.219,114.816
